"product_code","setid","part_num","numerator_value","numerator_unit","denominator_value","denominator_unit","base_of_strength"
"12634-526","01bcf883-dd64-47a9-8576-ae6ddcdb6cce","0","300","mg","","","ACETAMINOPHEN"
"12634-526","01bcf883-dd64-47a9-8576-ae6ddcdb6cce","0","30","mg","","","CODEINE ANHYDROUS"
"12634-266","01bcf883-dd64-47a9-8576-ae6ddcdb6cce","0","300","mg","","","ACETAMINOPHEN"
"12634-266","01bcf883-dd64-47a9-8576-ae6ddcdb6cce","0","60","mg","","","CODEINE ANHYDROUS"
"54569-0547","01c60658-1930-4279-953d-142c8986b93c","0","25","mg","","","HYDROCHLOROTHIAZIDE"
"54569-0549","01c60658-1930-4279-953d-142c8986b93c","0","50","mg","","","HYDROCHLOROTHIAZIDE"
"55154-9477","01dceb7b-7bfb-4007-8138-46e1c766830d","0","50","mg","","","Primidone"
"0143-1787","01e365cf-7755-49cb-bb05-7d5c56dec4f9","0","50","mg","","","BUTALBITAL"
"0143-1787","01e365cf-7755-49cb-bb05-7d5c56dec4f9","0","325","mg","","","ACETAMINOPHEN"
"0143-1787","01e365cf-7755-49cb-bb05-7d5c56dec4f9","0","40","mg","","","CAFFEINE"
"0069-4310","01a496da-1152-423e-83f5-50debda51536","0","1","mg","","","PRAZOSIN"
"0069-4370","01a496da-1152-423e-83f5-50debda51536","0","2","mg","","","PRAZOSIN"
"0069-4380","01a496da-1152-423e-83f5-50debda51536","0","5","mg","","","PRAZOSIN"
"0093-0926","01a12688-5ec3-44cb-92eb-5954f8008b74","0","10","mg","","","LOVASTATIN"
"0093-0576","01a12688-5ec3-44cb-92eb-5954f8008b74","0","20","mg","","","LOVASTATIN"
"0093-0928","01a12688-5ec3-44cb-92eb-5954f8008b74","0","40","mg","","","LOVASTATIN"
"51862-210","01b5ea4d-0f75-476d-a53c-c469107a6a3b","0","25","mg","","","ACARBOSE"
"51862-211","01b5ea4d-0f75-476d-a53c-c469107a6a3b","0","50","mg","","","ACARBOSE"
"51862-212","01b5ea4d-0f75-476d-a53c-c469107a6a3b","0","100","mg","","","ACARBOSE"
"16590-009","01cc254d-230d-47d8-a69a-4ab71fcbb35a","0","5","mg","","","ZOLPIDEM"
"16590-010","01cc254d-230d-47d8-a69a-4ab71fcbb35a","0","10","mg","","","ZOLPIDEM"
"68084-021","01e46f58-8bda-4ff3-ab21-57d5b540d440","0","300","mg","","","ABACAVIR"
"0245-0040","01dbec9b-34d6-45fc-b520-b435dd4070c6","0","600","mg","","","Potassium Cation"
"0245-0041","01dbec9b-34d6-45fc-b520-b435dd4070c6","0","750","mg","","","Potassium Cation"
"58118-0157","01f8e08a-3e88-40fa-9671-31c99dea21d2","0","1.25","mg","","","ERGOCALCIFEROL"
"55154-5355","01dc3425-a984-44b1-b0d8-51dc44dc3389","0","15","mg","","","MIRTAZAPINE"
"55154-5680","01dc3425-a984-44b1-b0d8-51dc44dc3389","0","30","mg","","","MIRTAZAPINE"
"64980-179","01e8c52f-58a4-4924-b869-37967c0e2fca","0","250","mg","","","FLUCYTOSINE"
"64980-180","01e8c52f-58a4-4924-b869-37967c0e2fca","0","500","mg","","","FLUCYTOSINE"
"49349-790","021470b9-06d2-411c-908b-9113cf913919","0","250","mg","","","ERYTHROMYCIN"
"52125-255","02062d42-24a6-4cd6-a8e0-a475afc34323","0","10","mg","","","PREDNISONE"
"24236-763","021eeb8c-3119-4ef5-b3d5-dbd519b9571c","0","500","mg","","","PYRAZINAMIDE"
"63629-3868","01ffbc56-3e5f-4b71-b511-92f03bf0a60b","0","750","mg","","","CIPROFLOXACIN"
"54569-1970","01fc8c74-fa81-492f-aaba-ab25f62267a5","0","500","mg","","","CHLORZOXAZONE"
"0591-5325","02373e3d-fe98-4f88-88d6-f20aa8e42672","0","500","mg","","","PROBENECID"
"0591-5325","02373e3d-fe98-4f88-88d6-f20aa8e42672","0","0.5","mg","","","COLCHICINE"
"35356-836","01b156bf-e761-43e9-849e-036a3e2937ad","0","15","mg","","","MORPHINE"
"35356-833","01b156bf-e761-43e9-849e-036a3e2937ad","0","60","mg","","","MORPHINE"
"35356-838","01b156bf-e761-43e9-849e-036a3e2937ad","0","30","mg","","","MORPHINE"
"35356-837","01b156bf-e761-43e9-849e-036a3e2937ad","0","200","mg","","","MORPHINE"
"0245-0145","023bf6c2-37f9-4401-89e8-1b2608c790d0","0","400","mg","","","Amiodarone"
"64376-507","020c50ae-30dd-4e24-b16e-e73310a28326","0","500","mg","","","SALSALATE"
"64376-508","020c50ae-30dd-4e24-b16e-e73310a28326","0","750","mg","","","SALSALATE"
"68084-503","0225559a-7788-4065-8a79-071d408b4c68","0","60","mg","","","PROPRANOLOL"
"68084-504","0225559a-7788-4065-8a79-071d408b4c68","0","80","mg","","","PROPRANOLOL"
"55154-4619","02194826-72a8-4436-9ade-e36fa5bb99da","0","10","mg","","","ESCITALOPRAM"
"55154-4620","02194826-72a8-4436-9ade-e36fa5bb99da","0","20","mg","","","ESCITALOPRAM"
"67296-0719","0253ef3f-b35b-4f42-ab27-75b3e66ca2a7","0","10","mg","","","HYDROCODONE"
"67296-0719","0253ef3f-b35b-4f42-ab27-75b3e66ca2a7","0","650","mg","","","ACETAMINOPHEN"
"16590-023","02521de1-e1a3-40bb-ade1-632edb68961f","0","300","mg","","","ACETAMINOPHEN"
"16590-023","02521de1-e1a3-40bb-ade1-632edb68961f","0","30","mg","","","CODEINE"
"35356-832","024de7f7-340a-40cf-85d9-e701889bcb01","0","100","mg","","","SERTRALINE"
"54868-4618","025855e1-a0be-4aeb-a346-bb36c3dfe872","0","200","mg","","","AMIODARONE"
"67046-980","0209bb1e-b8fa-4fa9-a533-4dda028bd369","0","0.5","mg","","","LORAZEPAM"
"67046-981","0209bb1e-b8fa-4fa9-a533-4dda028bd369","0","1","mg","","","LORAZEPAM"
"67046-982","0209bb1e-b8fa-4fa9-a533-4dda028bd369","0","2","mg","","","LORAZEPAM"
"54868-4970","02240487-411f-4d1c-94b4-ce9958df78f3","0","120","mg","","","DILTIAZEM"
"54868-5081","02240487-411f-4d1c-94b4-ce9958df78f3","0","180","mg","","","DILTIAZEM"
"54868-4868","02240487-411f-4d1c-94b4-ce9958df78f3","0","240","mg","","","DILTIAZEM"
"23155-178","026cad57-5830-4e66-b38a-b6f44458714a","0","60","mg","","","ISOSORBIDE MONONITRATE"
"10544-606","025bb816-e2c4-416d-bba4-fb833f8496d5","0","500","mg","","","Ciprofloxacin"
"49349-953","02690a95-c883-4519-8110-0ad8d695a642","0","40","mg","","","ZIPRASIDONE"
"35356-683","0290fa5c-3417-413b-9363-08780907d68e","0","500","mg","","","NAPROXEN"
"55154-6251","026ee806-ba22-45d5-b0ef-ab382bb3d219","0","30","mg","","","Diltiazem"
"55154-6252","026ee806-ba22-45d5-b0ef-ab382bb3d219","0","60","mg","","","Diltiazem"
"24987-242","022740bd-b7fc-43fa-8b53-2d9d76c8e0d0","0","0.125","mg","","","DIGOXIN"
"24987-249","022740bd-b7fc-43fa-8b53-2d9d76c8e0d0","0","0.25","mg","","","DIGOXIN"
"24987-240","022740bd-b7fc-43fa-8b53-2d9d76c8e0d0","0","0.0625","mg","","","DIGOXIN"
"24987-245","022740bd-b7fc-43fa-8b53-2d9d76c8e0d0","0","0.1875","mg","","","DIGOXIN"
"55154-4762","01fc4c60-a050-4621-b4ad-380ff9ef111b","0","25","mg","","","QUETIAPINE"
"0245-0084","0228fe63-2916-4278-96bf-66b66eab18b2","0","60","mg","","","Propranolol"
"0245-0085","0228fe63-2916-4278-96bf-66b66eab18b2","0","80","mg","","","Propranolol"
"53808-0357","02550fd6-1cc7-438a-8f3d-d2c4b2da8000","0","250","mg","","","VALPROIC ACID"
"53808-0358","02550fd6-1cc7-438a-8f3d-d2c4b2da8000","0","500","mg","","","VALPROIC ACID"
"0245-0086","0228fe63-2916-4278-96bf-66b66eab18b2","0","120","mg","","","Propranolol"
"55154-4763","01fc4c60-a050-4621-b4ad-380ff9ef111b","0","100","mg","","","QUETIAPINE"
"55154-4764","01fc4c60-a050-4621-b4ad-380ff9ef111b","0","200","mg","","","QUETIAPINE"
"55154-4765","01fc4c60-a050-4621-b4ad-380ff9ef111b","0","300","mg","","","QUETIAPINE"
"0245-0087","0228fe63-2916-4278-96bf-66b66eab18b2","0","160","mg","","","Propranolol"
"0006-0731","0265611b-c62f-4dfe-ad1e-617a7e131fee","0","20","mg","","","lovastatin"
"0006-0732","0265611b-c62f-4dfe-ad1e-617a7e131fee","0","40","mg","","","lovastatin"
"54868-6061","02953299-f03e-4305-9b78-8590f2ad4a46","0","4","mg","","","TRANDOLAPRIL"
"43063-277","029ae3e3-2c1c-4afe-80c9-38af2c129fdb","0","50","mg","","","spironolactone"
"52125-477","029f288b-a70c-4ad7-ba4a-f3b1a0c91ad2","0","10","mg","","","ZOLPIDEM"
"53808-0618","029f6aeb-9a10-4aa1-9c87-bec59bd75bfe","0","5","mg","","","OXYBUTYNIN"
"21695-579","029f39ed-ec6f-4fdc-bc0d-abfb6784cc91","0","2.5","mg","","","HYDROCODONE"
"21695-579","029f39ed-ec6f-4fdc-bc0d-abfb6784cc91","0","500","mg","","","ACETAMINOPHEN"
"49349-289","02a0e6ee-6b63-47ac-869f-f87c7941be34","0","3","mg","","","RISPERIDONE"
"54868-6272","01fd5716-bb59-49b0-a0ed-8da299cf060f","0","1.5","mg","","","NORETHINDRONE"
"54868-6272","01fd5716-bb59-49b0-a0ed-8da299cf060f","0","30","ug","","","ETHINYL ESTRADIOL"
"54868-5326","01fd5716-bb59-49b0-a0ed-8da299cf060f","1","1","mg","","","NORETHINDRONE"
"54868-5326","01fd5716-bb59-49b0-a0ed-8da299cf060f","1","20","ug","","","ETHINYL ESTRADIOL"
"54868-5935","01fd5716-bb59-49b0-a0ed-8da299cf060f","1","1.5","mg","","","NORETHINDRONE"
"54868-5935","01fd5716-bb59-49b0-a0ed-8da299cf060f","1","30","ug","","","ETHINYL ESTRADIOL"
"50532-113","02ab3cb8-eac0-4bf9-9c25-5ed1173bab93","0","0.125","mg","","","HYOSCYAMINE"
"60505-2545","026ed15d-c1ff-cbc9-6d3c-2ce9acf5c66f","0","25","mg","","","ZONISAMIDE"
"60505-2546","026ed15d-c1ff-cbc9-6d3c-2ce9acf5c66f","0","50","mg","","","ZONISAMIDE"
"60505-2547","026ed15d-c1ff-cbc9-6d3c-2ce9acf5c66f","0","100","mg","","","ZONISAMIDE"
"63304-624","028f52bf-e0dc-4f37-a669-b6c3b83be539","0","20","mg","","","FUROSEMIDE"
"63304-625","028f52bf-e0dc-4f37-a669-b6c3b83be539","0","40","mg","","","FUROSEMIDE"
"63304-626","028f52bf-e0dc-4f37-a669-b6c3b83be539","0","80","mg","","","FUROSEMIDE"
"10544-017","02acdeac-5f4e-4261-a318-c539c0c11972","0","25","mg","","","HYDROXYZINE"
"42291-140","028c547f-f666-2de8-d117-9aaf42a5c9a8","0","25","mg","","","ATENOLOL"
"42291-141","028c547f-f666-2de8-d117-9aaf42a5c9a8","0","50","mg","","","ATENOLOL"
"42291-142","028c547f-f666-2de8-d117-9aaf42a5c9a8","0","100","mg","","","ATENOLOL"
"0440-1655","02b8323f-48d5-45ac-bfc1-922c637e08ad","0","300","mg","","","ISONIAZID"
"53808-0790","0259b091-1139-4bb4-ba58-857ffd317fe3","0","10","mg","","","SIMVASTATIN"
"53808-0791","0259b091-1139-4bb4-ba58-857ffd317fe3","0","20","mg","","","SIMVASTATIN"
"53808-0794","0259b091-1139-4bb4-ba58-857ffd317fe3","0","40","mg","","","SIMVASTATIN"
"63629-1447","02af24d4-741e-413f-aed7-c3acc0fcdd68","0","20","mg","","","ATORVASTATIN"
"52125-220","02b13db1-95b0-4494-96c5-0bba556e9c16","0","2","mg","","","LOPERAMIDE"
"50436-3367","02ae6c1c-8c9f-44cb-8449-35ad58b3d1c8","0","10","mg","","","DICYCLOMINE"
"52125-477","02c151c7-f822-43dd-9053-13ed4dbab120","0","10","mg","","","ZOLPIDEM"
"58118-2271","01f33db2-3be3-4765-963a-362da17c1d77","0","2.5","mg","","","AMLODIPINE"
"58118-2271","01f33db2-3be3-4765-963a-362da17c1d77","0","10","mg","","","BENAZEPRILAT"
"58118-2272","01f33db2-3be3-4765-963a-362da17c1d77","0","5","mg","","","AMLODIPINE"
"58118-2272","01f33db2-3be3-4765-963a-362da17c1d77","0","10","mg","","","BENAZEPRILAT"
"58118-2273","01f33db2-3be3-4765-963a-362da17c1d77","0","5","mg","","","AMLODIPINE"
"58118-2273","01f33db2-3be3-4765-963a-362da17c1d77","0","20","mg","","","BENAZEPRILAT"
"58118-2274","01f33db2-3be3-4765-963a-362da17c1d77","0","10","mg","","","AMLODIPINE"
"58118-2274","01f33db2-3be3-4765-963a-362da17c1d77","0","20","mg","","","BENAZEPRILAT"
"58118-2277","01f33db2-3be3-4765-963a-362da17c1d77","0","5","mg","","","AMLODIPINE"
"58118-2277","01f33db2-3be3-4765-963a-362da17c1d77","0","40","mg","","","BENAZEPRILAT"
"58118-2279","01f33db2-3be3-4765-963a-362da17c1d77","0","10","mg","","","AMLODIPINE"
"58118-2279","01f33db2-3be3-4765-963a-362da17c1d77","0","40","mg","","","BENAZEPRILAT"
"0430-0570","0275b156-948c-418e-8c46-d5f5e69557aa","1","1","mg","","","NORETHINDRONE"
"0430-0570","0275b156-948c-418e-8c46-d5f5e69557aa","1","20","ug","","","ETHINYL ESTRADIOL"
"0430-0570","0275b156-948c-418e-8c46-d5f5e69557aa","2","1","mg","","","NORETHINDRONE"
"0430-0570","0275b156-948c-418e-8c46-d5f5e69557aa","2","30","ug","","","ETHINYL ESTRADIOL"
"0430-0570","0275b156-948c-418e-8c46-d5f5e69557aa","3","1","mg","","","NORETHINDRONE"
"0430-0570","0275b156-948c-418e-8c46-d5f5e69557aa","3","35","ug","","","ETHINYL ESTRADIOL"
"66336-566","02ba1d7c-aeef-452b-b748-6ecc1d88e340","0","20","mg","","","Tadalafil"
"16590-186","02e05ca9-eceb-42e1-8af7-4cba7f823b77","0","37.5","mg","","","Phentermine"
"16252-514","029c97ae-e172-4d77-ad38-bd6afec1a968","0","250","mg","","","CIPROFLOXACIN"
"49349-316","02c99fe6-4fd7-41ca-b38c-cd857c745577","0","30","mg","","","LISINOPRIL"
"42291-107","02da3e38-febd-2020-3cea-eb8c49229c4c","0","200","mg","","","Acyclovir"
"16252-515","029c97ae-e172-4d77-ad38-bd6afec1a968","0","500","mg","","","CIPROFLOXACIN"
"16252-516","029c97ae-e172-4d77-ad38-bd6afec1a968","0","750","mg","","","CIPROFLOXACIN"
"10544-315","02c6494a-49e9-4ff2-9684-37e5d6e0459c","0","5","mg","","","HYDROCODONE"
"10544-315","02c6494a-49e9-4ff2-9684-37e5d6e0459c","0","500","mg","","","ACETAMINOPHEN"
"63739-442","02aa4acb-3bd4-4606-b7c8-3b6ca41919e0","0","400","mg","","","Ibuprofen"
"63739-443","02aa4acb-3bd4-4606-b7c8-3b6ca41919e0","0","600","mg","","","Ibuprofen"
"63739-444","02aa4acb-3bd4-4606-b7c8-3b6ca41919e0","0","800","mg","","","Ibuprofen"
"60505-2604","02cbbddc-d65c-0b8e-d5ad-b6a6f55453ba","0","5","mg","","","Zolpidem"
"60505-2605","02cbbddc-d65c-0b8e-d5ad-b6a6f55453ba","0","10","mg","","","Zolpidem"
"55154-1341","02e1acca-36cc-47c1-b14b-f217b2678c0f","0","20","mg","","","FLUOXETINE"
"0179-0045","02ea979b-92fa-405a-b81c-4edcbefbc7bb","0","7.5","mg","","","TEMAZEPAM"
"49349-009","02dff358-9c98-4694-bb22-34461b9aec6b","0","3","mg","","","RISPERIDONE"
"43353-336","02f805df-1cef-426c-956d-d038b5ff2ff8","0","137","ug","","","LEVOTHYROXINE"
"55289-005","0307de27-9b38-49ba-b3d4-7a81e7b8e724","0","30","mg","","","CODEINE"
"55289-005","0307de27-9b38-49ba-b3d4-7a81e7b8e724","0","300","mg","","","ACETAMINOPHEN"
"49349-030","03119ccf-3eb8-46e5-8252-8683fc14c576","0","100","mg","","","TRAZODONE"
"68788-0403","02dda4b2-655b-4ad1-b1b8-f1fbda118308","0","300","mg","","","ACETAMINOPHEN"
"68788-0403","02dda4b2-655b-4ad1-b1b8-f1fbda118308","0","60","mg","","","CODEINE ANHYDROUS"
"68788-0285","02dda4b2-655b-4ad1-b1b8-f1fbda118308","0","300","mg","","","ACETAMINOPHEN"
"68788-0285","02dda4b2-655b-4ad1-b1b8-f1fbda118308","0","30","mg","","","CODEINE ANHYDROUS"
"0378-0137","02e38f13-e818-43dd-bbe5-2426d9e68256","0","100","mg","","","ALLOPURINOL"
"0378-0181","02e38f13-e818-43dd-bbe5-2426d9e68256","0","300","mg","","","ALLOPURINOL"
"0378-8105","02b0bed7-96d4-429a-aab0-72c37e0efdaa","0","8","mg","","","GALANTAMINE"
"0378-8106","02b0bed7-96d4-429a-aab0-72c37e0efdaa","0","16","mg","","","GALANTAMINE"
"0378-8107","02b0bed7-96d4-429a-aab0-72c37e0efdaa","0","24","mg","","","GALANTAMINE"
"0378-0076","030bd882-91dc-4e48-8bae-060e383b3dc4","0","50","mg","","","FLURBIPROFEN"
"0378-0093","030bd882-91dc-4e48-8bae-060e383b3dc4","0","100","mg","","","FLURBIPROFEN"
"0904-6252","031b5443-aae9-463f-9f63-8a8c9c6edb34","0","25","mg","","","PROMETHAZINE"
"65862-527","02b9b30e-b4a1-46ac-ab2d-7dda483b0fc8","0","37.5","mg","","","VENLAFAXINE"
"65862-528","02b9b30e-b4a1-46ac-ab2d-7dda483b0fc8","0","75","mg","","","VENLAFAXINE"
"65862-529","02b9b30e-b4a1-46ac-ab2d-7dda483b0fc8","0","150","mg","","","VENLAFAXINE"
"54868-1073","0319ae11-7457-4e15-98f5-a0a6bcaff666","0","2.4","mg","","","ALBUTEROL"
"54868-1074","0319ae11-7457-4e15-98f5-a0a6bcaff666","0","4.8","mg","","","ALBUTEROL"
"65862-697","02b9b30e-b4a1-46ac-ab2d-7dda483b0fc8","0","150","mg","","","VENLAFAXINE"
"0603-4088","0306b6d7-7d3b-4a50-9a17-cabf05141435","0","150","mg","","","IRBESARTAN"
"0603-4088","0306b6d7-7d3b-4a50-9a17-cabf05141435","0","12.5","mg","","","HYDROCHLOROTHIAZIDE"
"0603-4089","0306b6d7-7d3b-4a50-9a17-cabf05141435","0","300","mg","","","IRBESARTAN"
"0603-4089","0306b6d7-7d3b-4a50-9a17-cabf05141435","0","12.5","mg","","","HYDROCHLOROTHIAZIDE"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","1","mg","","","Folic Acid"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","50","mg","","","Pyridoxine"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","219","mg","","","Calcium cation"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","120","mg","","","Ascorbic Acid"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","840","[iU]","","","Cholecalciferol"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","3","mg","","","Acetate Ion"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","1.8","mg","","","Thiamine Ion"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","4","mg","","","Riboflavin"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","20","mg","","","Niacinamide"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","12","ug","","","Cyanocobalamin"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","26.49","mg","","","Ferrous Cation"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","220","ug","","","Iodine"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","25","mg","","","Zinc Oxide"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","2","mg","","","Cupric Oxide"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","2850","[iU]","","",".Beta.-Carotene"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","1","25","mg","","","Magnesium Cation"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","2","262","mg","","","Doconexent"
"76439-225","0326b0d6-d3ea-4463-98be-a7cd1dcf5256","2","112","mg","","","Icosapent"
"0615-7674","03168bdc-a3e2-4609-876a-f40e2d6bff82","0","10","mg","","","LOVASTATIN"
"0615-7679","03168bdc-a3e2-4609-876a-f40e2d6bff82","0","20","mg","","","LOVASTATIN"
"63629-4185","032220f5-0324-e3e9-1289-aa3b7d1bf09f","0","250","mg","","","VALPROIC ACID"
"59746-245","02c60282-9ee5-b4bb-f33a-1e8149a44282","0","25","mg","","","LAMOTRIGINE"
"59746-246","02c60282-9ee5-b4bb-f33a-1e8149a44282","0","100","mg","","","LAMOTRIGINE"
"59746-247","02c60282-9ee5-b4bb-f33a-1e8149a44282","0","150","mg","","","LAMOTRIGINE"
"59746-248","02c60282-9ee5-b4bb-f33a-1e8149a44282","0","200","mg","","","LAMOTRIGINE"
"24236-083","034793fd-9f6e-400f-9c9e-8869471347ad","0","2","mg","","","LOPERAMIDE"
"0143-9992","02f23e78-3140-458b-9955-021229fb1d67","0","100","mg","","","GABAPENTIN"
"0143-9993","02f23e78-3140-458b-9955-021229fb1d67","0","300","mg","","","GABAPENTIN"
"0143-9994","02f23e78-3140-458b-9955-021229fb1d67","0","400","mg","","","GABAPENTIN"
"43063-253","03417dc1-7c7c-48ae-b335-fb34756dfec6","0","25","ug","","","liothyronine"
"49999-392","02e0c3d4-29da-49b6-a57b-8bc52b005de5","0","10","mg","","","atorvastatin"
"49999-467","02e0c3d4-29da-49b6-a57b-8bc52b005de5","0","20","mg","","","atorvastatin"
"49999-468","02e0c3d4-29da-49b6-a57b-8bc52b005de5","0","40","mg","","","atorvastatin"
"49999-882","02e0c3d4-29da-49b6-a57b-8bc52b005de5","0","80","mg","","","atorvastatin"
"63629-1494","03423596-4d58-4fa2-aaf6-f04d61e6b7c2","0","300","mg","","","ACETAMINOPHEN"
"63629-1494","03423596-4d58-4fa2-aaf6-f04d61e6b7c2","0","30","mg","","","CODEINE ANHYDROUS"
"54569-3911","03138e1f-cf5c-499f-8694-07f10dcd345c","0","7.5","mg","","","HYDROCODONE"
"54569-3911","03138e1f-cf5c-499f-8694-07f10dcd345c","0","500","mg","","","ACETAMINOPHEN"
"54569-4272","03138e1f-cf5c-499f-8694-07f10dcd345c","0","10","mg","","","HYDROCODONE"
"54569-4272","03138e1f-cf5c-499f-8694-07f10dcd345c","0","650","mg","","","ACETAMINOPHEN"
"42043-180","033abda0-1ddc-4da6-99e3-2721db7ea3af","0","1","mg","","","ANASTROZOLE"
"16729-168","03024f1f-4909-4925-ac4c-86c7363aa677","0","5","mg","","","ESCITALOPRAM"
"16729-169","03024f1f-4909-4925-ac4c-86c7363aa677","0","10","mg","","","ESCITALOPRAM"
"16729-170","03024f1f-4909-4925-ac4c-86c7363aa677","0","20","mg","","","ESCITALOPRAM"
"68084-261","03036ceb-4c01-4805-86a0-0c61ffabc877","0","3.125","mg","","","CARVEDILOL"
"68084-262","03036ceb-4c01-4805-86a0-0c61ffabc877","0","6.25","mg","","","CARVEDILOL"
"68084-263","03036ceb-4c01-4805-86a0-0c61ffabc877","0","12.5","mg","","","CARVEDILOL"
"68084-264","03036ceb-4c01-4805-86a0-0c61ffabc877","0","25","mg","","","CARVEDILOL"
"67253-191","0353c7a7-53e1-4628-8585-049afbc48c1b","0","50","mg","","","bicalutamide"
"54738-902","034a7f71-4589-441c-b585-d57be8942b80","0","150","mg","","","Sulindac"
"54738-903","034a7f71-4589-441c-b585-d57be8942b80","0","200","mg","","","Sulindac"
"49349-810","035cc6d7-d5fd-4434-a8fe-c8152e436ece","0","8","mg","","","ONDANSETRON"
"0143-2037","037e496d-acee-497d-b039-e37c3d293e4f","0","500","mg","","","CIPROFLOXACIN"
"55154-8258","0336960e-aebc-4eb8-8a6e-d60a80cd2709","0","300","mg","","","ACETAMINOPHEN"
"55154-8258","0336960e-aebc-4eb8-8a6e-d60a80cd2709","0","30","mg","","","CODEINE"
"55154-8260","0336960e-aebc-4eb8-8a6e-d60a80cd2709","0","300","mg","","","ACETAMINOPHEN"
"55154-8260","0336960e-aebc-4eb8-8a6e-d60a80cd2709","0","15","mg","","","CODEINE"
"55154-8261","0336960e-aebc-4eb8-8a6e-d60a80cd2709","0","300","mg","","","ACETAMINOPHEN"
"55154-8261","0336960e-aebc-4eb8-8a6e-d60a80cd2709","0","60","mg","","","CODEINE"
"51672-4042","032414be-07b6-4ba9-8150-be7056140715","0","3.75","mg","","","Clorazepic Acid"
"51672-4043","032414be-07b6-4ba9-8150-be7056140715","0","7.5","mg","","","Clorazepic Acid"
"51672-4044","032414be-07b6-4ba9-8150-be7056140715","0","15","mg","","","Clorazepic Acid"
"68788-9923","03646015-2d86-4d6d-958f-94687899b838","0","600","mg","","","GABAPENTIN"
"21695-290","0372f916-0a26-4115-8075-2d575bfbc15e","0","0.75","mg","","","DEXAMETHASONE"
"68788-9038","0361c4d9-2ab1-4c15-87f1-4c5481806be8","0","250","mg","","","AZITHROMYCIN ANHYDROUS"
"55289-024","0374652a-2abb-4d24-b9ae-17dca0b15b56","0","500","mg","","","AMPICILLIN"
"54868-6215","035d775b-7280-44af-be40-223e3e66d7fc","0","12.5","mg","","","ZOLPIDEM"
"49349-716","03806e52-caae-4ba5-8da5-88f1db9b4d07","0","5","mg","","","WARFARIN"
"16590-879","03775a4e-ac86-420f-b4b7-7d100049c85d","0","4","mg","","","methylprednisolone"
"16590-580","036065a2-9754-4781-8d78-6276bb7fb044","0","12.5","mg","","","HYDROCHLOROTHIAZIDE"
"51079-180","03685ed5-d626-472a-b268-fcb8259f5b41","0","300","mg","","","LITHIUM CATION"
"55154-0883","02fddbda-e9e1-41f0-b1a9-b46f4f24705c","0","1","mg","","","WARFARIN"
"55154-0876","02fddbda-e9e1-41f0-b1a9-b46f4f24705c","0","2","mg","","","WARFARIN"
"0378-2045","03463d4d-e15e-47cb-899c-18b641081421","0","0.5","mg","","","TACROLIMUS ANHYDROUS"
"55154-0877","02fddbda-e9e1-41f0-b1a9-b46f4f24705c","0","2.5","mg","","","WARFARIN"
"55154-0878","02fddbda-e9e1-41f0-b1a9-b46f4f24705c","0","3","mg","","","WARFARIN"
"55154-0879","02fddbda-e9e1-41f0-b1a9-b46f4f24705c","0","4","mg","","","WARFARIN"
"55154-0880","02fddbda-e9e1-41f0-b1a9-b46f4f24705c","0","5","mg","","","WARFARIN"
"55154-0884","02fddbda-e9e1-41f0-b1a9-b46f4f24705c","0","6","mg","","","WARFARIN"
"0378-2046","03463d4d-e15e-47cb-899c-18b641081421","0","1","mg","","","TACROLIMUS ANHYDROUS"
"0378-2047","03463d4d-e15e-47cb-899c-18b641081421","0","5","mg","","","TACROLIMUS ANHYDROUS"
"68462-563","038319c1-9659-4204-90e0-c99b31ea0a9f","0","62.5","mg","","","ATOVAQUONE"
"68462-563","038319c1-9659-4204-90e0-c99b31ea0a9f","0","25","mg","","","PROGUANIL"
"67253-460","03542333-a884-42dc-960f-75198f18eafd","0","1.5","mg","","","GLYBURIDE"
"67253-461","03542333-a884-42dc-960f-75198f18eafd","0","3","mg","","","GLYBURIDE"
"67253-462","03542333-a884-42dc-960f-75198f18eafd","0","6","mg","","","GLYBURIDE"
"42192-321","038fe2e7-dc16-485c-b5fb-746db7231347","0","85","[iU]","","","ASCORBIC ACID"
